
     Clock     uop p0     uop p1     uop p2     uop p3 
      1786        621       1137        709        742 
      1332        660       1011        682        711 
      1326        660       1007        682        710 
      1326        637        997        678        707 
      1326        637       1002        678        707 
      1326        659       1007        682        710 
      1326        675        998        683        709 
      1322        675        996        683        709 
