
     Clock     uop p0     uop p1     uop p2     uop p3 
      1474        675       1088        715        736 
      1202        675       1004        683        710 
      1197        672       1003        683        709 
      1205        660       1013        683        709 
      1202        674       1003        683        709 
      1198        674       1001        683        709 
      1201        660       1011        683        709 
      1202        634       1002        679        707 
