
     Clock     uop p0     uop p1     uop p2     uop p3 
      2886        700       1199        717        728 
      1836        660       1002        682        710 
      1836        662       1004        682        710 
      1842        675        995        683        709 
      1836        634        994        678        707 
      1842        658       1004        682        710 
      1842        637        994        678        707 
      1836        675        993        683        709 
