
     Clock     uop p0     uop p1     uop p2     uop p3 
      1814        649       1132        718        736 
      1336        653       1009        682        710 
      1326        668       1002        683        709 
      1330        630        999        678        707 
      1326        652       1011        682        710 
      1326        652       1006        682        710 
      1336        630       1001        678        707 
      1336        630       1006        678        707 
