,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
21,12,-1,0,2,0,11,12,0,11,-2,0,1,0,8,12,0,10,2,0,-2,0,3,8,3,9,4,0,-2,0,4,5,3,12,-2,0,-2,0,6,6,3,10,4,0,-3,0,4,5,3,10,5,0,-3,0,4,5,3,9,2,0,-3,0,4,5,3
22,11,9,1,4,0,4,14,0,12,4,1,4,0,3,-2,3,12,5,1,1,0,-1,-3,3,12,3,1,1,0,-2,-2,3,13,1,0,1,0,2,-5,3,12,5,0,1,0,2,-5,3,11,7,0,1,0,-1,-6,3,12,5,0,1,0,2,-4,3
23,17,2,0,4,0,6,9,0,14,8,0,4,0,13,10,0,17,4,-1,1,0,8,3,3,17,2,-1,1,0,2,3,3,15,5,-1,1,0,3,3,3,14,4,-1,1,0,3,3,3,14,8,-1,1,0,3,3,3,14,7,-1,1,0,3,3,3
24,14,6,0,2,0,10,11,0,12,7,0,2,0,11,10,3,12,5,0,-1,0,12,9,3,12,7,0,-2,0,10,7,3,12,4,0,-2,0,7,6,3,12,8,0,-2,0,6,6,3,15,2,0,-1,0,7,6,3,13,5,0,-2,0,6,6,3
25,12,10,0,2,0,10,21,1,11,9,0,2,0,6,27,2,12,10,-1,-1,0,7,19,3,11,3,-1,-1,0,9,23,2,11,4,-2,-1,0,1,22,3,11,4,-1,-1,0,8,18,3,11,3,-1,-1,0,9,16,3,11,2,-1,-1,0,5,15,1
26,15,5,0,3,0,5,8,0,17,2,0,3,0,12,7,0,16,4,0,0,0,6,7,3,16,10,0,-1,0,4,4,3,14,6,0,0,0,9,3,3,19,16,0,-2,0,5,4,3,15,2,0,-1,0,4,4,3,13,6,0,-2,0,12,6,3
27,17,4,0,4,0,14,6,0,17,4,0,4,0,14,6,0,14,11,0,0,0,10,3,3,16,5,0,0,0,9,1,3,14,9,0,-1,0,11,0,3,14,8,0,-1,0,8,0,3,14,9,0,-1,0,8,0,3,16,4,0,0,0,8,0,3
28,9,2,0,1,0,0,28,0,9,6,0,1,0,-2,7,0,10,7,-1,-2,0,-9,13,2,9,8,0,-2,0,0,9,3,10,1,-2,-2,0,-8,12,3,10,1,-1,-2,0,0,7,3,9,3,-1,-2,0,-1,11,3,10,-2,-1,-2,0,2,15,3
29,16,9,0,1,0,10,15,0,16,4,1,1,0,12,15,0,14,11,1,-2,0,9,12,3,14,8,0,-2,0,9,12,3,14,6,0,-2,0,12,9,3,14,9,0,-2,0,11,8,3,14,10,0,-2,0,12,9,3,14,9,0,-2,0,11,8,3
30,8,7,0,3,0,13,10,0,10,-3,0,3,0,13,10,0,10,-1,0,1,0,10,8,3,11,-3,0,0,0,10,4,3,9,4,0,-1,0,9,5,3,11,-3,0,0,0,7,4,3,11,-2,0,0,0,8,5,3,11,-3,0,0,0,8,5,3
31,13,7,1,3,0,6,8,0,15,-2,1,3,0,14,11,0,14,2,0,0,0,13,9,3,13,3,1,0,0,9,3,3,14,4,-1,0,0,10,4,3,16,-2,0,0,0,9,3,3,14,5,0,0,0,10,4,3,13,2,0,0,0,9,3,3
32,8,5,0,1,0,24,26,0,8,9,0,2,0,12,9,0,9,6,0,-1,0,9,6,3,24,3,0,-1,0,8,3,3,9,0,0,-2,0,6,3,3,9,0,0,-2,0,6,4,3,9,0,0,-2,0,6,3,3,9,0,0,-2,0,7,4,3
33,13,0,0,2,0,11,13,0,13,1,0,2,0,16,14,0,13,6,0,-1,0,9,10,3,12,0,-1,-1,0,14,7,3,10,3,-1,-1,0,9,10,3,10,4,-1,-1,0,12,7,3,10,3,-1,-1,0,13,9,3,10,4,-1,-1,0,15,9,3
34,13,8,0,2,0,11,9,0,12,5,0,3,0,16,10,0,13,8,0,-1,0,8,3,3,10,6,0,-2,0,12,3,3,12,1,0,-1,0,12,3,3,9,4,0,-2,0,15,5,3,12,2,0,-1,0,8,3,3,9,4,0,-2,0,12,3,3
35,15,2,0,1,0,9,13,0,18,13,0,1,0,11,8,0,16,10,-1,-2,0,7,10,3,14,4,0,-2,0,5,6,3,12,6,-1,-2,0,9,6,3,15,1,-1,-2,0,5,6,3,12,3,-1,-2,0,4,5,3,12,3,-1,-2,0,5,6,3
