,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
21,6,4,0,0,0,6,14,0,9,1,0,-3,0,4,9,3,10,9,0,-3,0,1,-3,3,9,-1,-1,-3,0,-2,-2,3,10,1,-1,-3,0,3,-2,3,9,-1,-1,-3,0,-2,-2,3,10,1,-1,-3,0,3,-2,3,9,-1,-1,-3,0,-2,-2,3
22,9,3,0,0,0,1,6,0,10,5,0,-3,0,2,7,3,7,1,-1,-3,0,-3,-3,3,9,-3,-1,-3,0,1,-3,3,9,-3,-1,-3,0,0,-3,3,9,-3,-1,-3,0,1,-3,3,9,-3,-1,-3,0,0,-3,3,9,-3,-1,-3,0,1,-3,3
23,6,2,0,0,0,0,9,0,7,0,0,-3,0,2,8,3,8,-2,-1,-3,0,-2,-3,3,8,-3,-1,-3,0,-1,-2,3,6,2,-1,-3,0,-1,-2,3,8,-3,-1,-3,0,-1,-2,3,6,2,-1,-3,0,-1,-2,3,8,-3,-1,-3,0,-1,-2,3
24,8,8,0,0,0,3,10,0,8,9,0,-3,0,4,10,3,8,5,0,-3,0,-2,-1,3,5,5,-1,-3,0,1,0,3,6,6,-1,-3,0,0,-1,3,8,1,-1,-3,0,1,-2,3,6,6,-1,-3,0,0,-1,3,8,1,-1,-3,0,1,0,3
25,8,5,1,2,0,0,12,0,9,7,0,2,0,3,8,3,10,2,0,-1,0,1,-2,3,10,2,0,-2,0,0,-3,3,10,2,0,-2,0,1,-2,3,10,2,0,-2,0,0,-1,3,10,2,0,-2,0,1,-2,3,10,2,0,-2,0,0,-1,3
26,9,6,1,0,0,0,6,0,9,7,1,-3,0,-1,5,3,9,1,1,-3,0,-2,-6,3,10,1,1,-3,0,-3,-5,3,9,-1,0,-3,0,-1,-4,3,7,4,0,-3,0,-2,-4,3,9,-1,0,-3,0,-1,-4,3,7,4,0,-3,0,-2,-4,3
27,9,7,0,1,0,8,-6,1,9,9,0,-2,0,7,2,4,9,0,0,-2,0,8,-5,2,10,2,0,-2,0,27,5,3,7,4,0,-3,0,9,4,3,8,6,0,-3,0,22,-14,5,9,0,0,-2,0,15,-2,6,8,6,0,-3,0,16,-1,4
28,17,18,0,3,0,2,9,0,-4,31,-2,4,0,2,2,3,-3,14,3,2,0,2,11,3,13,-17,-2,8,0,0,1,3,12,16,-2,4,0,-2,0,3,-3,15,-2,2,0,0,1,3,8,9,2,2,0,-1,1,3,-13,39,2,1,0,0,1,3
29,8,6,1,0,0,1,12,0,9,8,1,-3,0,3,10,3,11,0,1,-3,0,3,2,3,8,3,1,-3,0,2,0,3,9,-1,0,-3,0,2,0,3,7,4,0,-3,0,2,0,3,9,-1,0,-3,0,2,0,3,7,4,0,-3,0,2,0,3
30,10,6,0,0,0,2,11,0,10,2,0,-3,0,2,2,3,6,3,-1,-3,0,3,11,3,9,0,-1,-3,0,0,-1,3,9,-1,-1,-3,0,-1,0,3,9,0,-1,-3,0,0,1,3,9,-1,-1,-3,0,-3,0,3,9,0,-1,-3,0,0,-1,3
