,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
20,9,4,0,1,0,1,13,0,7,0,0,-2,0,3,10,3,6,2,0,-3,0,-2,-1,3,8,-1,0,-2,0,0,0,3,8,-2,0,-2,0,-2,-1,3,8,-1,0,-2,0,0,0,3,8,-2,0,-2,0,-2,-1,3,8,-1,0,-2,0,0,0,3
21,7,7,1,0,0,1,9,0,8,3,1,-3,0,2,0,3,4,5,0,-3,0,2,0,3,4,5,0,-3,0,0,10,3,6,5,0,-3,0,1,-2,3,7,1,0,-3,0,-3,-2,3,4,7,0,-3,0,1,-2,3,7,1,0,-3,0,-3,-2,3
22,9,6,0,0,0,0,9,0,9,1,0,-2,0,1,9,3,7,2,0,-3,0,1,0,3,7,4,0,-2,0,-5,-2,3,8,1,0,-3,0,0,-2,3,8,0,0,-3,0,-5,-2,3,8,1,0,-3,0,0,-2,3,8,0,0,-3,0,-5,-2,3
23,7,2,0,1,0,2,10,0,9,6,0,-2,0,3,10,3,7,-1,0,-2,0,-2,-1,3,7,0,0,-2,0,0,0,3,8,-2,0,-2,0,-1,0,3,9,-2,0,-2,0,0,0,3,8,-2,0,-2,0,-2,-1,3,7,0,0,-2,0,0,0,3
24,9,1,0,0,0,1,10,0,8,-2,0,-3,0,3,8,3,6,-1,-1,-3,0,1,-2,3,7,0,-1,-3,0,2,-2,3,6,-1,-1,-3,0,-2,-2,3,9,-4,-1,-3,0,2,-2,3,9,-5,-1,-3,0,-2,-2,3,9,-4,-1,-3,0,2,-2,3
25,7,2,0,1,0,0,12,0,7,5,0,-2,0,2,8,3,4,0,0,-3,0,-1,0,3,7,-2,0,-2,0,-1,-2,3,7,-3,0,-2,0,-1,-1,3,4,0,0,-3,0,0,-2,3,7,-3,0,-2,0,1,-2,3,7,-2,0,-2,0,0,-2,3
26,7,5,0,0,0,-1,10,0,10,1,0,-3,0,0,10,3,7,4,-1,-3,0,-1,-2,3,8,3,-1,-3,0,-1,0,3,7,4,-1,-3,0,-1,0,3,8,3,-1,-3,0,-1,0,3,7,4,-1,-3,0,-1,0,3,8,3,-1,-3,0,-1,0,3
27,6,6,1,0,0,-1,9,0,9,8,1,-3,0,1,8,3,9,4,1,-3,0,-1,-1,3,6,4,0,-3,0,1,-2,3,9,1,0,-3,0,-1,-3,3,9,0,0,-3,0,1,-2,3,9,1,0,-3,0,-1,-3,3,9,0,0,-3,0,1,-2,3
28,10,5,0,1,0,1,11,0,8,2,0,-1,0,3,11,3,9,3,0,-2,0,0,-1,3,8,2,0,-1,0,0,-1,3,8,2,0,-2,0,2,0,3,9,0,0,-2,0,2,0,3,10,0,0,-2,0,2,0,3,9,0,0,-2,0,2,0,3
29,9,4,1,0,0,1,10,0,8,2,1,-3,0,0,-2,3,6,1,0,-3,0,2,10,3,8,-3,0,-3,0,0,-1,3,8,-3,0,-3,0,-1,-2,3,8,-3,0,-3,0,0,-1,3,8,-3,0,-3,0,-1,0,3,8,-3,0,-3,0,0,-1,3
30,9,8,0,0,0,2,11,0,8,9,0,-3,0,1,11,3,8,3,0,-3,0,2,0,3,8,1,-1,-3,0,-2,0,3,8,1,-1,-3,0,2,0,3,8,1,-1,-3,0,-2,0,3,8,1,-1,-3,0,2,0,3,8,1,-1,-3,0,-2,0,3
31,9,5,0,0,0,2,7,0,10,4,0,-3,0,3,8,3,7,3,-1,-3,0,0,-3,3,8,4,-1,-3,0,0,-3,3,10,-1,-1,-3,0,2,-2,3,10,0,-1,-3,0,0,-3,3,10,-1,-1,-3,0,2,-2,3,10,0,-1,-3,0,0,-3,3
32,9,1,0,0,0,-1,10,0,10,-1,0,-3,0,1,9,3,11,-3,-1,-3,0,-2,-2,3,11,-2,-2,-3,0,-2,0,3,11,-4,-1,-3,0,-2,-2,3,11,-4,-1,-3,0,-2,0,3,11,-4,-1,-3,0,-2,0,3,11,-4,-1,-3,0,-2,0,3
33,8,5,0,0,0,-1,7,0,8,3,0,-3,0,2,-2,3,10,2,0,-3,0,1,6,3,11,0,0,-3,0,-1,-3,3,9,0,-1,-3,0,-2,-3,3,9,-1,-1,-3,0,-1,-3,3,9,0,-1,-3,0,0,-4,3,9,-1,-1,-3,0,-1,-3,3
34,7,2,1,0,0,1,9,0,9,5,1,-3,0,1,9,3,11,0,1,-3,0,-1,-3,3,9,-1,1,-3,0,-2,-1,3,10,-1,0,-3,0,1,-2,3,9,-3,0,-3,0,-2,-1,3,10,-1,0,-3,0,1,-2,3,9,-3,0,-3,0,-2,-1,3
35,8,2,0,0,0,0,8,0,10,5,0,-3,0,0,-5,3,9,0,0,-3,0,1,7,3,10,-3,-1,-3,0,0,-5,3,10,-3,-1,-3,0,1,-4,3,10,-3,-1,-3,0,-2,-4,3,10,-3,-1,-3,0,1,-4,3,10,-3,-1,-3,0,-2,-3,3
36,10,6,0,0,0,2,9,0,9,1,0,-3,0,2,-1,3,6,2,-1,-3,0,3,9,3,9,-2,-1,-3,0,-2,-2,3,6,2,-1,-3,0,2,-2,3,9,-2,-1,-3,0,-2,-2,3,6,2,-1,-3,0,2,-2,3,9,-2,-1,-3,0,-2,-2,3
37,6,1,0,0,0,0,9,0,8,4,0,-3,0,0,9,3,8,1,0,-3,0,0,-2,3,5,0,-1,-3,0,-4,-2,3,6,2,-1,-3,0,0,-2,3,8,-4,-1,-3,0,-4,-2,3,6,2,-1,-3,0,0,-2,3,8,-4,-1,-3,0,-4,-2,3
38,8,8,0,1,0,2,10,0,7,3,0,-2,0,1,10,3,8,3,0,-2,0,0,-1,3,8,2,0,-2,0,0,-2,3,8,1,0,-2,0,-1,-1,3,8,2,0,-2,0,0,-2,3,8,1,0,-2,0,-1,-1,3,8,2,0,-2,0,0,0,3
39,8,6,1,0,0,0,6,0,7,5,1,-3,0,0,-3,3,7,2,1,-3,0,1,6,3,8,2,0,-3,0,0,-3,3,5,3,0,-3,0,0,-3,3,6,4,0,-3,0,-4,-5,3,8,-1,0,-3,0,0,-5,3,6,4,0,-3,0,-4,-5,3
40,7,1,0,0,0,0,7,0,8,0,0,-3,0,0,-2,3,7,1,-1,-3,0,1,-2,3,9,-4,-1,-3,0,1,7,3,9,-3,-1,-3,0,0,-4,3,9,-4,-1,-3,0,0,-4,3,9,-3,-1,-3,0,0,-4,3,9,-4,-1,-3,0,0,-4,3
41,10,3,1,0,0,1,9,0,10,5,1,-3,0,-1,-2,3,9,0,1,-3,0,-2,-2,3,7,3,0,-3,0,0,-3,3,10,-3,0,-3,0,-2,-2,3,7,3,0,-3,0,2,-2,3,10,-3,0,-3,0,1,-2,3,7,3,0,-3,0,2,-2,3
42,10,6,1,0,0,-2,12,0,10,9,1,-3,0,-1,-3,3,10,0,0,-3,0,-4,-2,3,8,5,0,-3,0,-2,-3,3,10,0,0,-3,0,-1,-2,3,8,5,0,-3,0,0,-2,3,10,0,0,-3,0,-1,-2,3,8,5,0,-3,0,0,-2,3
43,9,5,0,0,0,1,9,0,10,1,0,-3,0,-1,10,3,8,4,-1,-3,0,-1,-3,3,8,4,-1,-3,0,-3,-2,3,8,5,-1,-3,0,1,-2,3,8,2,-1,-3,0,-3,-2,3,9,3,-1,-3,0,1,-2,3,8,4,-1,-3,0,-3,-2,3
44,8,5,1,0,0,2,6,0,7,2,1,-3,0,0,-6,3,8,1,0,-3,0,0,-6,3,8,-2,0,-3,0,-1,-5,3,6,3,0,-3,0,1,-4,3,8,-2,0,-3,0,0,-4,3,6,3,0,-3,0,1,-4,3,8,-2,0,-3,0,0,-4,3
45,10,9,0,1,0,0,7,0,10,4,0,-1,0,-2,-4,3,10,3,0,-2,0,1,-4,3,7,6,0,-3,0,0,-4,3,10,3,0,-2,0,1,-4,3,10,4,0,-2,0,0,-4,3,10,3,0,-2,0,1,-4,3,10,4,0,-2,0,0,-4,3
46,8,5,0,1,0,1,5,0,9,1,0,-1,0,0,-5,3,9,1,0,-2,0,1,6,3,9,2,0,-2,0,0,-5,3,9,1,0,-2,0,-2,-3,3,9,2,0,-2,0,-1,-3,3,9,1,0,-2,0,-2,-3,3,9,2,0,-2,0,-1,-3,3
47,8,3,1,2,0,1,9,0,11,0,0,-1,0,1,0,3,11,1,0,-2,0,-1,-3,3,11,0,0,-2,0,-2,-1,3,11,1,0,-2,0,1,-2,3,11,0,0,-2,0,-2,-1,3,11,1,0,-2,0,1,-2,3,11,0,0,-2,0,-2,-1,3
48,6,4,1,2,0,-1,9,0,10,0,0,-1,0,0,8,3,8,1,0,-2,0,0,-3,3,8,1,0,-2,0,0,-2,3,8,1,0,-2,0,-1,-1,3,8,1,0,-2,0,0,-2,3,8,1,0,-2,0,-1,-1,3,8,1,0,-2,0,0,-2,3
49,7,5,0,2,0,2,11,0,9,9,0,-1,0,2,-1,3,8,1,0,-1,0,1,1,3,7,3,0,-1,0,-2,0,3,8,1,0,-1,0,1,-1,3,7,3,0,-1,0,0,0,3,8,1,0,-1,0,1,1,3,7,3,0,-1,0,-2,0,3
50,9,5,1,1,0,2,8,0,11,8,0,-3,0,2,-1,3,11,1,0,-3,0,3,7,3,11,2,0,-3,0,-1,-3,3,11,1,0,-3,0,0,-4,3,11,2,0,-3,0,-1,-3,3,11,1,0,-3,0,0,-2,3,11,2,0,-3,0,-3,-3,3
51,9,7,0,1,0,0,9,0,8,8,0,-2,0,2,0,3,8,1,0,-2,0,-1,9,3,5,3,0,-3,0,1,-2,3,8,1,0,-2,0,-3,-3,3,8,1,0,-2,0,1,-2,3,8,1,0,-2,0,-3,-3,3,8,1,0,-2,0,1,-2,3
52,8,4,1,0,0,2,8,0,7,2,1,-3,0,-1,-4,3,6,2,0,-3,0,0,-2,3,8,-1,0,-3,0,-2,-4,3,8,-2,0,-3,0,2,-3,3,8,-1,0,-3,0,-2,-4,3,8,-2,0,-3,0,2,-3,3,8,-1,0,-3,0,-2,-4,3
53,8,7,0,0,0,1,6,0,9,2,0,-2,0,3,6,3,9,8,0,-3,0,-2,-5,3,8,5,0,-2,0,2,-5,3,8,2,0,-2,0,-2,-5,3,8,3,0,-3,0,2,-5,3,8,2,0,-3,0,-2,-5,3,8,3,0,-3,0,2,-5,3
54,8,5,0,1,0,3,11,0,8,3,0,-2,0,3,2,3,5,3,0,-3,0,4,11,3,8,1,0,-2,0,3,2,3,8,1,0,-2,0,3,0,3,8,1,0,-2,0,-1,0,3,8,1,0,-2,0,3,0,3,8,1,0,-2,0,-1,0,3
55,9,7,0,0,0,0,10,0,11,1,0,-2,0,2,1,3,10,4,0,-2,0,0,11,3,6,4,0,-4,0,-1,-2,3,10,2,0,-3,0,-2,0,3,9,2,0,-3,0,-1,0,3,10,2,0,-3,0,-2,0,3,9,2,0,-3,0,-1,0,3
56,10,6,0,0,0,1,12,0,8,2,0,-3,0,3,10,3,10,7,-1,-3,0,-1,0,3,9,0,-1,-3,0,2,0,3,9,-1,-1,-3,0,2,0,3,7,4,-1,-3,0,2,0,3,9,-1,-1,-3,0,2,0,3,7,4,-1,-3,0,2,0,3
57,9,5,0,0,0,1,7,0,8,3,0,-3,0,1,-2,3,8,2,0,-3,0,2,6,3,7,4,-1,-3,0,-2,-4,3,9,-1,-1,-3,0,-1,-5,3,7,4,-1,-3,0,-2,-4,3,9,-1,-1,-3,0,-1,-3,3,7,4,-1,-3,0,-4,-4,3
58,5,2,0,0,0,1,8,0,8,-1,0,-3,0,2,10,3,8,5,0,-3,0,-1,-2,3,8,-3,-1,-3,0,-2,0,3,8,-3,-1,-3,0,-1,0,3,8,-3,-1,-3,0,-2,0,3,8,-3,-1,-3,0,-1,0,3,8,-3,-1,-3,0,-2,0,3
59,8,3,0,1,0,-1,10,0,9,5,0,-2,0,-1,-2,3,8,0,0,-2,0,0,9,3,10,-1,0,-2,0,-1,-2,3,9,-1,0,-2,0,-3,0,3,10,-1,0,-2,0,-2,0,3,9,-1,0,-2,0,-4,-1,3,10,-1,0,-2,0,-2,0,3
60,9,5,0,1,0,0,14,0,9,7,0,-2,0,3,10,3,7,3,0,-3,0,-1,1,3,6,3,0,-3,0,0,1,3,9,1,0,-2,0,-1,1,3,9,1,0,-2,0,0,1,3,9,1,0,-2,0,-1,1,3,9,1,0,-2,0,0,1,3
61,5,5,1,1,0,1,13,0,8,8,0,-3,0,3,10,3,8,5,0,-2,0,-2,-2,3,7,3,0,-3,0,0,0,3,8,3,0,-3,0,-1,-1,3,8,2,0,-3,0,0,-2,3,8,3,0,-3,0,-1,-1,3,8,2,0,-3,0,0,0,3
62,9,5,0,1,0,1,9,0,9,6,0,-2,0,1,0,3,6,2,0,-3,0,2,9,3,9,-1,0,-2,0,-3,-2,3,6,2,0,-3,0,1,-2,3,6,2,0,-3,0,-3,-2,3,7,3,0,-3,0,1,-2,3,9,0,0,-2,0,-3,-2,3
63,9,5,0,2,0,1,9,0,9,4,0,-1,0,1,0,3,9,-1,0,-1,0,-3,-3,3,9,2,0,-1,0,-1,-3,3,9,1,0,-1,0,-2,-2,3,9,2,0,-1,0,-1,-1,3,9,1,0,-1,0,-4,-2,3,9,2,0,-1,0,-1,-3,3
64,7,3,1,2,0,1,7,0,9,6,0,-2,0,1,7,3,7,3,0,-3,0,-1,-3,3,6,2,0,-3,0,-2,-3,3,6,2,0,-3,0,-1,-3,3,9,0,0,-2,0,0,-4,3,6,2,0,-3,0,-1,-3,3,9,0,0,-2,0,0,-4,3
65,8,3,0,1,0,0,9,0,7,1,0,-2,0,0,0,3,6,1,0,-3,0,1,9,3,7,1,0,-2,0,-4,-2,3,8,-1,0,-2,0,0,-2,3,7,1,0,-2,0,-4,-2,3,5,1,0,-3,0,0,-2,3,7,1,0,-2,0,-4,-2,3
66,8,6,0,1,0,1,6,0,9,10,0,-2,0,0,6,3,5,4,0,-3,0,2,-3,3,5,4,0,-3,0,2,-3,3,6,5,0,-3,0,2,-5,3,8,2,0,-2,0,2,-5,3,6,5,0,-3,0,2,-5,3,8,2,0,-2,0,2,-5,3
67,8,5,1,2,0,1,11,0,10,8,0,-2,0,-1,-1,3,10,5,0,-2,0,0,1,3,7,4,0,-3,0,-1,0,3,10,2,0,-2,0,0,-1,3,10,2,0,-2,0,-1,0,3,10,2,0,-2,0,0,1,3,10,2,0,-2,0,-3,0,3
68,7,4,1,0,0,2,11,0,9,1,1,-3,0,0,2,3,9,0,0,-3,0,3,11,3,9,-1,0,-3,0,2,0,3,9,0,0,-3,0,2,0,3,9,-1,0,-3,0,2,0,3,9,0,0,-3,0,2,0,3,9,-1,0,-3,0,2,0,3
69,8,2,1,2,0,2,10,0,9,0,0,-2,0,3,1,3,10,0,0,-2,0,0,-2,3,10,-1,0,-2,0,0,0,3,10,0,0,-2,0,0,-2,3,10,-1,0,-2,0,0,0,3,8,2,0,-3,0,0,-2,3,10,-1,0,-2,0,0,0,3
70,8,2,1,2,0,0,5,0,10,5,0,-2,0,1,6,3,10,1,0,-2,0,-4,-4,3,7,1,0,-3,0,-2,-3,3,10,-1,0,-2,0,-3,-3,3,10,-1,0,-2,0,-2,-3,3,10,-1,0,-2,0,-4,-4,3,10,-1,0,-2,0,-2,-3,3
71,7,6,1,1,0,0,7,0,8,4,0,-2,0,1,7,3,9,3,0,-3,0,-2,-5,3,9,2,0,-3,0,-3,-3,3,9,3,0,-3,0,-2,-3,3,9,2,0,-3,0,-3,-3,3,9,3,0,-3,0,-2,-3,3,9,2,0,-3,0,-3,-4,3
72,7,5,0,1,0,3,7,0,7,4,0,-2,0,1,7,3,7,1,0,-2,0,1,-3,3,6,3,0,-2,0,3,-4,3,7,1,0,-2,0,3,-4,3,8,1,0,-2,0,3,-4,3,7,1,0,-2,0,3,-4,3,6,3,0,-2,0,3,-4,3
73,6,7,1,0,0,2,9,0,8,5,1,-3,0,1,-1,3,9,5,0,-3,0,1,0,3,9,2,0,-3,0,2,0,3,7,7,0,-3,0,1,0,3,9,2,0,-3,0,2,0,3,7,7,0,-3,0,1,0,3,9,2,0,-3,0,2,0,3
74,8,3,1,2,0,-1,11,0,10,6,0,-2,0,1,8,3,11,2,0,-1,0,-1,0,3,10,0,0,-2,0,-2,-2,3,8,4,0,-3,0,-3,-2,3,7,2,0,-3,0,-2,-2,3,9,2,0,-2,0,-3,-2,3,10,0,0,-2,0,-2,-2,3
75,9,6,0,0,0,1,9,0,9,4,0,-3,0,-1,-3,3,6,4,-1,-3,0,0,-1,3,7,5,-1,-3,0,1,-2,3,9,0,-1,-3,0,2,-2,3,7,5,-1,-3,0,1,-2,3,9,0,-1,-3,0,2,-2,3,7,5,-1,-3,0,1,-2,3
76,8,2,1,2,0,-1,7,0,10,5,0,-2,0,0,6,3,10,0,0,-1,0,-2,-5,3,7,1,0,-3,0,-3,-3,3,10,0,0,-2,0,-2,-3,3,10,-1,0,-2,0,-3,-3,3,10,0,0,-2,0,-2,-3,3,10,-1,0,-2,0,-4,-4,3
77,10,3,1,0,0,-2,9,0,9,1,1,-3,0,0,-1,3,7,1,0,-3,0,-1,7,3,7,1,0,-3,0,-3,-4,3,10,-3,0,-3,0,-2,-3,3,7,1,0,-3,0,-3,-2,3,10,-3,0,-3,0,-2,-3,3,7,1,0,-3,0,-3,-2,3
78,9,6,0,0,0,0,9,0,10,9,0,-3,0,1,9,3,8,2,0,-3,0,0,-1,3,11,0,0,-3,0,0,-3,3,9,-1,-1,-3,0,0,-1,3,9,-1,-1,-3,0,0,-1,3,9,-1,-1,-3,0,0,-1,3,9,-1,-1,-3,0,0,-1,3
79,7,6,0,0,0,3,9,0,8,3,0,-2,0,4,0,3,7,1,0,-3,0,-1,-3,3,6,3,0,-3,0,1,-3,3,7,1,0,-3,0,-2,-2,3,5,5,0,-4,0,1,-1,3,4,3,0,-4,0,0,-2,3,6,3,0,-3,0,1,-1,3
80,8,4,0,1,0,-1,11,0,7,1,0,-1,0,1,-1,3,8,4,0,-2,0,-2,-4,3,7,1,0,-1,0,-2,-4,3,7,-2,0,-1,0,-3,-4,3,7,-1,0,-2,0,-3,-3,3,7,-2,0,-2,0,-2,-4,3,7,-1,0,-2,0,-3,-3,3
81,7,5,1,0,0,1,9,0,9,2,1,-3,0,2,9,3,9,3,-1,-3,0,0,-3,3,6,4,0,-3,0,0,-3,3,7,5,0,-3,0,-1,-1,3,9,0,0,-3,0,-1,-1,3,7,5,0,-3,0,-1,-1,3,9,0,0,-3,0,-1,-1,3
82,6,4,1,1,0,0,8,0,9,7,0,-3,0,0,0,3,9,2,0,-3,0,-2,-4,3,6,3,0,-4,0,-4,-3,3,9,2,0,-3,0,0,-3,3,9,1,0,-3,0,-4,-3,3,9,2,0,-3,0,0,-3,3,9,1,0,-3,0,-4,-3,3
83,9,6,0,2,0,0,9,0,9,4,0,-1,0,1,0,3,9,2,0,-1,0,-3,-2,3,9,3,0,-1,0,-2,-2,3,9,2,0,-1,0,-3,-2,3,9,3,0,-1,0,-2,-2,3,9,2,0,-1,0,-2,-1,3,9,3,0,-1,0,-1,-2,3
84,8,2,0,2,0,1,8,0,8,1,0,-1,0,2,9,3,5,0,0,-2,0,1,1,3,5,0,0,-2,0,-1,0,3,8,-2,0,-1,0,-3,-1,3,8,-2,0,-1,0,1,-1,3,8,-2,0,-1,0,-3,-1,3,8,-2,0,-1,0,1,-1,3
85,8,8,0,0,0,-3,9,0,9,3,0,-2,0,-2,-6,3,8,3,0,-3,0,-2,7,3,8,4,0,-3,0,-1,-3,3,8,3,0,-3,0,-1,-4,3,8,4,0,-3,0,-1,-5,3,8,3,0,-3,0,-2,-5,3,6,6,0,-4,0,-1,-5,3
86,7,4,1,2,0,-1,6,0,9,0,0,-1,0,2,6,3,9,1,0,-2,0,-2,-4,3,9,0,0,-2,0,1,-5,3,9,1,0,-2,0,-3,-5,3,9,0,0,-2,0,1,-5,3,9,1,0,-2,0,-3,-5,3,9,0,0,-2,0,1,-5,3
87,9,8,0,0,0,1,12,0,7,4,0,-3,0,3,10,3,8,1,-1,-3,0,0,1,3,8,1,-1,-3,0,-2,0,3,5,5,-1,-3,0,0,-1,3,8,1,-1,-3,0,-1,1,3,5,5,-1,-3,0,0,1,3,8,1,-1,-3,0,-1,1,3
88,8,4,0,0,0,0,9,0,7,-1,0,-3,0,0,-3,3,7,-2,-1,-3,0,-1,-2,3,7,-4,-1,-3,0,-2,-2,3,4,0,-1,-3,0,-1,-3,3,7,-4,-1,-3,0,-3,-2,3,4,0,-1,-3,0,1,-2,3,7,-4,-1,-3,0,-3,-2,3
89,9,6,0,1,0,1,9,0,8,4,0,-1,0,1,9,3,7,2,0,-2,0,1,-2,3,6,4,0,-3,0,1,-2,3,6,3,0,-3,0,-2,-1,3,8,2,0,-2,0,1,-2,3,8,1,0,-2,0,0,-2,3,8,2,0,-2,0,1,-2,3
90,9,7,1,0,0,0,9,0,8,5,1,-3,0,0,-1,3,8,4,1,-3,0,1,9,3,7,6,0,-3,0,-1,-2,3,9,1,0,-3,0,0,-2,3,7,6,0,-3,0,-1,-2,3,9,1,0,-3,0,0,-2,3,7,6,0,-3,0,-1,-2,3
91,7,5,1,0,0,0,7,0,8,4,1,-3,0,2,-2,3,9,8,1,-3,0,1,-2,3,9,0,0,-3,0,2,7,3,9,0,0,-3,0,-2,-3,3,9,0,0,-3,0,-1,-3,3,9,0,0,-3,0,-2,-3,3,9,0,0,-3,0,-1,-3,3
