,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
22,0,8,0,2,0,7,7,1,-5,6,0,0,0,4,1,2,0,-1,0,0,0,0,4,2,-7,6,0,0,0,4,3,2,0,-1,0,0,0,1,2,2,-3,-1,0,0,0,4,2,2,-4,6,0,0,0,4,0,2,0,-3,0,0,0,0,4,2
23,6,11,0,2,0,7,7,1,8,1,0,1,0,6,2,2,0,7,0,0,0,0,0,2,7,0,0,0,0,4,-1,2,4,0,0,0,0,0,2,2,3,7,0,0,0,4,2,2,7,-2,0,0,0,4,0,2,1,8,0,0,0,0,4,2
24,9,4,0,2,0,7,6,1,0,6,0,0,0,7,2,2,7,-1,0,0,0,0,3,2,4,-1,0,0,0,4,2,2,3,6,0,0,0,0,0,2,7,-3,0,0,0,4,1,2,1,6,0,0,0,4,-1,2,7,-1,0,0,0,0,3,2
25,7,7,0,1,0,3,9,1,-1,5,0,-1,0,6,-1,2,5,-2,0,-1,0,4,1,2,5,-4,0,-1,0,0,0,2,-2,6,0,-1,0,4,0,2,5,-3,0,-1,0,0,4,2,-1,5,0,-1,0,4,3,2,5,-2,0,-1,0,0,1,2
26,0,9,0,2,0,4,10,1,-3,10,0,1,0,-2,2,2,1,5,0,0,0,0,-1,2,-6,7,0,0,0,2,1,2,0,-1,0,0,0,-2,4,2,-3,-1,0,0,0,2,0,2,-3,7,0,0,0,-2,4,2,0,-3,0,0,0,2,3,2
27,4,11,0,2,0,7,6,1,8,6,0,0,0,4,-1,2,5,6,0,0,0,0,3,2,5,7,0,0,0,4,2,2,8,5,0,0,0,0,0,2,1,8,0,0,0,4,1,2,7,0,0,0,0,2,0,2,1,8,0,0,0,2,2,2
28,2,7,0,2,0,3,10,1,-3,10,0,1,0,2,2,2,0,-1,0,0,0,5,0,2,-7,6,0,0,0,0,3,2,0,-1,0,0,0,4,2,2,0,-3,0,0,0,1,1,2,-6,8,0,0,0,4,1,2,0,-2,0,0,0,2,0,2
29,0,11,0,2,0,5,10,1,1,12,0,1,0,2,3,2,3,-2,0,0,0,0,-1,2,-3,8,0,0,0,2,0,2,3,-1,0,0,0,-2,4,2,-4,7,0,0,0,2,0,2,3,0,0,0,0,-2,4,2,0,0,0,0,0,2,2,2
30,4,11,0,2,0,7,6,1,8,0,0,1,0,2,7,2,1,7,0,0,0,0,3,2,7,-1,0,0,0,4,2,2,7,-3,0,0,0,1,1,2,1,8,0,0,0,4,1,2,7,-2,0,0,0,2,0,2,1,7,0,0,0,2,2,2
31,0,8,0,2,0,7,5,1,-3,10,0,1,0,6,0,2,1,5,0,0,0,0,2,2,-6,7,0,0,0,4,1,2,0,-1,0,0,0,0,-1,2,-3,-1,0,0,0,4,0,2,-3,7,0,0,0,4,-2,2,0,-3,0,0,0,0,2,2
32,4,4,0,2,0,4,9,1,8,-2,0,0,0,-2,-1,2,1,0,0,0,0,2,-3,2,7,-8,0,0,0,0,1,2,7,-10,0,0,0,0,2,2,1,1,0,0,0,2,-1,2,7,-9,0,0,0,-2,3,2,1,0,0,0,0,2,-1,2
33,6,11,0,2,0,5,8,1,8,1,0,1,0,3,4,2,2,10,0,1,0,0,3,2,7,0,0,1,0,2,0,2,4,0,0,0,0,-2,4,2,3,7,0,0,0,2,3,2,7,-2,0,0,0,-2,1,2,1,8,0,0,0,2,2,2
34,4,11,0,2,0,4,7,1,10,9,0,1,0,0,-2,2,2,6,0,0,0,3,0,2,8,5,0,0,0,1,0,2,8,3,0,0,0,1,0,2,1,8,0,0,0,2,-2,2,7,-2,0,0,0,-2,1,2,1,7,0,0,0,2,-3,2
35,8,2,0,2,0,3,12,1,6,2,0,1,0,3,5,2,4,-1,0,0,0,4,1,2,6,-10,0,0,0,0,5,2,0,0,0,0,0,4,4,2,6,-8,0,0,0,0,2,2,0,0,0,0,0,4,3,2,6,-8,0,0,0,2,2,2
36,6,10,0,2,0,5,6,1,10,9,0,1,0,6,0,2,1,7,0,0,0,0,2,2,7,-1,0,0,0,4,0,2,4,-1,0,0,0,3,0,2,3,6,0,0,0,2,1,2,7,-3,0,0,0,4,-2,2,1,6,0,0,0,0,2,2
37,-3,11,0,2,0,4,7,1,-2,7,0,0,0,2,2,2,1,4,0,0,0,0,2,2,-5,8,0,0,0,2,-1,2,0,-1,0,0,0,-2,3,2,-6,8,0,0,0,2,2,2,0,0,0,0,0,-2,0,2,-3,0,0,0,0,2,1,2
38,6,11,0,2,0,5,6,1,10,10,0,1,0,5,-3,2,1,8,0,0,0,0,-1,2,7,0,0,0,0,4,0,2,4,0,0,0,0,2,0,2,4,8,0,0,0,2,1,2,7,-2,0,0,0,5,-1,2,1,8,0,0,0,0,2,2
39,2,7,0,2,0,3,10,1,-5,6,0,0,0,3,3,2,1,5,0,0,0,4,-1,2,-5,6,0,0,0,0,3,2,0,-1,0,0,0,4,2,2,0,-3,0,0,0,0,0,2,-6,8,0,0,0,4,1,2,0,-2,0,0,0,2,0,2
40,4,11,0,2,0,7,7,1,8,5,0,0,0,4,1,2,2,6,0,0,0,0,4,2,8,5,0,0,0,4,0,2,7,-3,0,0,0,0,4,2,1,8,0,0,0,4,2,2,7,-2,0,0,0,2,1,2,1,7,0,0,0,2,3,2
41,6,3,0,2,0,3,8,1,10,2,0,1,0,4,-3,2,1,0,0,0,0,2,0,2,7,-8,0,0,0,2,2,2,4,-8,0,0,0,5,0,2,4,0,0,0,0,0,3,2,7,-10,0,0,0,4,2,2,1,0,0,0,0,0,0,2
42,9,10,0,2,0,4,10,1,10,9,0,1,0,-2,1,2,1,8,0,0,0,2,2,2,7,0,0,0,0,2,1,2,1,7,0,0,0,-2,4,2,7,0,0,0,0,3,1,2,7,-2,0,0,0,-2,4,2,0,8,0,0,0,2,3,2
43,8,6,0,2,0,6,7,1,1,4,0,0,0,5,0,2,6,-3,0,0,0,1,-1,2,6,-5,0,0,0,5,1,2,-1,5,0,0,0,3,0,2,6,-4,0,0,0,3,2,2,0,4,0,0,0,5,-1,2,6,-3,0,0,0,1,3,2
44,5,6,0,2,0,4,9,1,0,8,0,1,0,0,2,2,3,-3,0,0,0,4,-2,2,3,-5,0,0,0,0,0,2,-4,5,0,0,0,0,2,2,3,-4,0,0,0,2,-1,2,-3,4,0,0,0,-2,3,2,3,-3,0,0,0,2,2,2
45,8,2,0,2,0,7,7,1,9,0,0,1,0,6,2,2,0,0,0,0,0,0,4,2,6,-8,0,0,0,4,3,2,-1,-1,0,0,0,1,2,2,6,-8,0,0,0,4,2,2,3,-8,0,0,0,2,1,2,2,-1,0,0,0,2,3,2
46,2,6,0,2,0,3,9,1,-5,5,0,0,0,-2,2,2,0,-2,0,0,0,0,1,2,-3,-2,0,0,0,0,-1,2,-4,5,0,0,0,-4,3,2,0,-4,0,0,0,0,-1,2,-6,5,0,0,0,-4,3,2,0,-2,0,0,0,0,2,2
47,4,11,0,2,0,5,9,1,8,6,0,0,0,-2,1,2,4,0,0,0,0,2,1,2,3,7,0,0,0,0,0,2,7,-2,0,0,0,0,2,2,1,7,0,0,0,2,-1,2,7,0,0,0,0,-2,3,2,0,7,0,0,0,2,2,2
48,8,2,0,2,0,5,8,1,9,0,0,1,0,6,0,2,1,-1,0,0,0,0,1,2,7,-2,0,0,0,4,2,2,1,-1,0,0,0,2,1,2,6,-8,0,0,0,2,3,2,3,-8,0,0,0,4,0,2,3,0,0,0,0,0,4,2
49,2,7,0,2,0,3,10,1,0,8,0,1,0,0,4,2,-2,5,0,0,0,2,2,2,0,-4,0,0,0,-1,2,2,-6,7,0,0,0,-1,3,2,0,-3,0,0,0,1,0,2,-6,6,0,0,0,-3,4,2,0,-2,0,0,0,1,3,2
50,8,2,0,2,0,3,10,1,9,1,0,1,0,3,2,2,0,0,0,0,0,5,0,2,6,-8,0,0,0,0,3,2,0,0,0,0,0,4,2,2,6,-8,0,0,0,1,1,2,6,-10,0,0,0,4,1,2,0,1,0,0,0,2,0,2
51,5,6,0,2,0,3,10,1,-2,5,0,1,0,2,0,2,3,-2,0,0,0,4,0,2,0,-2,0,0,0,0,3,2,-1,5,0,0,0,4,2,2,3,-4,0,0,0,0,0,2,-3,6,0,0,0,4,1,2,3,-3,0,0,0,4,-1,2
52,0,11,0,2,0,3,8,1,1,7,0,0,0,6,-2,2,4,4,0,0,0,2,0,2,-3,9,0,0,0,2,2,2,3,-1,0,0,0,4,-1,2,-3,8,0,0,0,0,3,2,3,0,0,0,0,4,2,2,0,0,0,0,0,0,0,2
53,2,7,0,2,0,3,8,1,-3,10,0,1,0,4,2,2,0,-1,0,0,0,1,1,2,-6,7,0,0,0,4,1,2,0,-1,0,0,0,4,0,2,0,-3,0,0,0,0,3,2,-6,8,0,0,0,4,-1,2,0,-2,0,0,0,0,3,2
54,8,2,0,2,0,4,10,1,6,-10,0,0,0,0,3,2,-1,0,0,0,0,0,-1,2,6,-9,0,0,0,2,0,2,-1,-1,0,0,0,-2,4,2,6,-8,0,0,0,2,0,2,3,-8,0,0,0,-2,4,2,3,0,0,0,0,2,3,2
55,-3,11,0,2,0,5,8,1,0,11,0,1,0,0,2,2,0,-2,0,0,0,0,-1,2,-6,8,0,0,0,2,1,2,0,0,0,0,0,-2,4,2,-6,8,0,0,0,2,3,2,0,0,0,0,0,-2,1,2,-3,0,0,0,0,2,2,2
56,9,2,0,2,0,3,10,1,10,0,0,1,0,1,0,2,2,0,0,0,0,3,-1,2,8,-3,0,0,0,-1,3,2,1,0,0,0,0,3,1,2,7,-8,0,0,0,1,0,2,4,-8,0,0,0,1,2,2,4,0,0,0,0,3,-1,2
57,8,7,0,2,0,4,9,1,3,9,0,1,0,7,-1,2,6,-2,0,0,0,3,1,2,6,-4,0,0,0,3,3,2,0,7,0,0,0,5,0,2,6,-3,0,0,0,1,4,2,0,6,0,0,0,5,0,2,6,-2,0,0,0,1,4,2
58,9,9,0,2,0,3,10,1,7,-3,0,0,0,1,0,2,1,7,0,0,0,5,1,2,7,-1,0,0,0,-1,3,2,1,7,0,0,0,3,1,2,7,-1,0,0,0,2,1,2,4,-1,0,0,0,1,2,2,4,7,0,0,0,3,0,2
59,2,6,0,2,0,3,9,1,-5,5,0,0,0,-1,2,2,0,-2,0,0,0,-1,-2,2,-3,-2,0,0,0,1,-1,2,-3,6,0,0,0,-3,3,2,0,-4,0,0,0,1,-1,2,-6,6,0,0,0,-3,3,2,0,-2,0,0,0,1,2,2
60,6,8,0,2,0,4,10,1,4,8,0,1,0,3,0,2,2,5,0,0,0,5,1,2,4,-4,0,0,0,1,5,2,-2,6,0,0,0,5,2,2,4,-2,0,0,0,1,5,2,-2,6,0,0,0,5,3,2,4,-2,0,0,0,3,2,2
61,9,1,0,2,0,3,9,1,7,2,0,1,0,6,-1,2,4,0,0,0,0,2,1,2,7,-10,0,0,0,2,3,2,1,1,0,0,0,4,0,2,7,-9,0,0,0,0,4,2,1,0,0,0,0,4,0,2,7,-8,0,0,0,0,4,2
62,6,11,0,2,0,3,9,1,8,5,0,0,0,-1,0,2,1,8,0,0,0,1,-2,2,7,0,0,0,0,-3,0,2,4,0,0,0,0,-1,1,2,3,7,0,0,0,1,0,2,7,-2,0,0,0,-3,3,2,1,9,0,0,0,2,0,2
63,5,10,0,2,0,3,9,1,6,-1,0,1,0,6,-1,2,-1,6,0,0,0,2,2,2,6,-1,0,0,0,2,3,2,3,-1,0,0,0,4,0,2,2,6,0,0,0,0,4,2,6,-3,0,0,0,4,0,2,0,6,0,0,0,0,4,2
64,9,4,0,2,0,7,7,1,10,2,0,1,0,4,1,2,1,2,0,0,0,0,0,2,7,-6,0,0,0,4,0,2,1,2,0,0,0,0,4,2,7,-6,0,0,0,4,2,2,4,-6,0,0,0,2,1,2,4,2,0,0,0,2,3,2
65,6,11,0,2,0,6,9,1,8,5,0,0,0,0,-1,2,1,8,0,0,0,4,2,2,7,0,0,0,0,1,1,2,4,0,0,0,0,4,1,2,4,8,0,0,0,4,0,2,7,-2,0,0,0,0,3,2,1,9,0,0,0,4,-1,2
66,4,4,0,2,0,6,8,1,10,2,0,1,0,6,2,2,2,-1,0,0,0,0,0,2,7,-8,0,0,0,4,1,2,7,-10,0,0,0,0,4,2,1,1,0,0,0,4,3,2,7,-9,0,0,0,0,1,2,1,0,0,0,0,4,2,2
67,2,6,0,2,0,5,9,1,-5,5,0,0,0,1,0,2,0,-2,0,0,0,3,2,2,-3,-2,0,0,0,0,1,2,-3,6,0,0,0,3,1,2,0,-4,0,0,0,3,0,2,-6,6,0,0,0,-1,3,2,0,-2,0,0,0,3,-1,2
68,8,9,0,2,0,3,9,1,9,8,0,1,0,6,-1,2,1,11,0,1,0,2,2,2,6,-1,0,0,0,2,-1,2,0,7,0,0,0,4,0,2,6,-1,0,0,0,0,4,2,6,-3,0,0,0,4,0,2,0,8,0,0,0,0,4,2
69,6,5,0,2,0,4,8,1,-1,9,0,1,0,7,-2,2,4,-3,0,0,0,5,0,2,1,-3,0,0,0,1,-1,2,0,4,0,0,0,5,-1,2,4,-5,0,0,0,1,3,2,-2,5,0,0,0,5,2,2,4,-3,0,0,0,1,0,2
70,9,9,0,2,0,5,9,1,10,7,0,1,0,1,0,2,4,10,0,1,0,3,2,2,8,5,0,0,0,-1,0,2,1,7,0,0,0,3,1,2,7,-1,0,0,0,3,-1,2,4,-1,0,0,0,-1,3,2,4,7,0,0,0,3,-1,2
71,2,7,0,2,0,4,8,1,-5,11,0,1,0,2,3,2,0,-1,0,0,0,0,-1,2,-6,6,0,0,0,2,0,2,0,-1,0,0,0,-2,4,2,0,-3,0,0,0,2,3,2,-6,8,0,0,0,-2,1,2,0,-2,0,0,0,2,2,2
72,8,5,0,2,0,3,9,1,1,4,0,0,0,6,-1,2,7,3,0,0,0,2,1,2,4,3,0,0,0,2,3,2,4,4,0,0,0,4,0,2,6,-5,0,0,0,0,4,2,0,5,0,0,0,4,0,2,6,-3,0,0,0,0,4,2
73,6,10,0,2,0,5,6,1,8,4,0,0,0,4,-3,2,2,6,0,0,0,0,0,2,8,5,0,0,0,4,0,2,4,-1,0,0,0,2,-1,2,4,7,0,0,0,2,1,2,7,-3,0,0,0,4,-2,2,1,8,0,0,0,0,2,2
74,6,8,0,2,0,4,8,1,4,8,0,1,0,7,-2,2,1,6,0,0,0,5,-1,2,4,-4,0,0,0,1,3,2,-2,6,0,0,0,6,0,2,4,-2,0,0,0,1,3,2,-2,6,0,0,0,5,2,2,4,-2,0,0,0,1,0,2
75,9,2,0,2,0,3,8,1,7,-10,0,1,0,6,-2,2,1,-1,0,0,0,4,-1,2,7,-8,0,0,0,0,3,2,0,-1,0,0,0,5,0,2,7,-8,0,0,0,0,3,2,4,-8,0,0,0,4,2,2,3,-1,0,0,0,0,0,2
76,6,10,0,2,0,7,7,1,7,-1,0,0,0,7,3,2,1,6,0,0,0,0,4,2,7,-1,0,0,0,4,3,2,4,-1,0,0,0,1,2,2,3,6,0,0,0,4,2,2,7,-3,0,0,0,2,1,2,1,7,0,0,0,2,3,2
77,2,7,0,2,0,4,10,1,-3,10,0,1,0,2,0,2,1,5,0,0,0,4,-2,2,-6,7,0,0,0,0,1,2,0,-1,0,0,0,4,1,2,0,-3,0,0,0,2,0,2,-6,8,0,0,0,2,2,2,0,-2,0,0,0,4,-1,2
78,8,2,0,2,0,3,8,1,9,1,0,1,0,5,2,2,0,0,0,0,0,4,-1,2,6,-8,0,0,0,0,3,2,0,0,0,0,0,4,-1,2,6,-8,0,0,0,0,3,2,6,-10,0,0,0,4,2,2,0,1,0,0,0,0,0,2
79,2,6,0,2,0,7,5,1,-3,9,0,1,0,4,-1,2,3,8,0,1,0,0,-2,2,0,8,0,1,0,4,-3,2,-2,5,0,0,0,0,-1,2,0,-4,0,0,0,4,0,2,-6,6,0,0,0,2,-1,2,0,-2,0,0,0,2,1,2
80,8,8,0,2,0,3,10,1,7,3,0,0,0,0,-1,2,1,5,0,0,0,4,0,2,6,-2,0,0,0,0,3,2,0,6,0,0,0,4,2,2,6,-2,0,0,0,0,0,2,3,-2,0,0,0,4,1,2,3,6,0,0,0,4,-1,2
81,6,6,0,2,0,5,8,1,1,9,0,1,0,6,-1,2,5,4,0,0,0,6,0,2,1,-2,0,0,0,2,3,2,1,6,0,0,0,6,-1,2,4,-4,0,0,0,2,3,2,-2,6,0,0,0,6,1,2,4,-2,0,0,0,4,0,2
82,4,4,0,2,0,7,7,1,10,2,0,1,0,4,-1,2,2,4,0,1,0,0,3,2,7,-8,0,0,0,5,0,2,7,-10,0,0,0,0,3,2,1,1,0,0,0,4,2,2,7,-9,0,0,0,1,1,2,1,0,0,0,0,4,1,2
83,9,9,0,3,0,2,9,1,7,8,0,3,0,3,-2,2,1,9,0,2,0,1,1,2,7,-1,0,2,0,1,3,2,1,7,0,2,0,3,0,2,7,0,0,0,0,-1,4,2,0,7,0,0,0,3,0,2,7,0,0,0,0,-1,4,2
84,2,6,0,2,0,6,9,1,-5,5,0,0,0,2,0,2,1,4,0,0,0,4,2,2,-3,-2,0,0,0,0,0,2,-3,6,0,0,0,4,1,2,0,-4,0,0,0,4,-1,2,-6,6,0,0,0,0,3,2,0,-2,0,0,0,4,-1,2
85,2,6,0,2,0,6,9,1,-5,5,0,1,0,2,0,2,0,-2,0,0,0,4,-2,2,-3,-2,0,0,0,0,1,2,-4,5,0,0,0,2,-2,2,0,-4,0,0,0,4,-1,2,-6,6,0,0,0,0,3,2,0,-2,0,0,0,4,-1,2
86,6,4,0,2,0,5,6,1,10,2,0,1,0,4,-1,2,1,1,0,0,0,0,2,2,7,-7,0,0,0,4,0,2,4,-7,0,0,0,2,-1,2,4,1,0,0,0,2,1,2,7,-9,0,0,0,4,-2,2,1,2,0,0,0,0,2,2
87,6,8,0,2,0,3,8,1,7,6,0,1,0,6,-2,2,-2,7,0,0,0,4,0,2,4,-3,0,0,0,0,3,2,-2,5,0,0,0,4,-1,2,4,-2,0,0,0,0,3,2,-2,5,0,0,0,4,2,2,4,-2,0,0,0,0,0,2
88,4,4,0,2,0,4,10,1,8,-7,0,1,0,2,0,2,0,-1,0,0,0,4,-1,2,7,-8,0,0,0,0,3,2,7,-10,0,0,0,4,1,2,0,0,0,0,0,2,0,2,7,-9,0,0,0,2,2,2,1,0,0,0,0,4,-1,2
89,-3,11,0,2,0,3,11,1,-5,8,0,0,0,4,0,2,0,-1,0,0,0,4,1,2,-6,8,0,0,0,0,4,2,0,0,0,0,0,4,3,2,-6,8,0,0,0,0,1,2,0,0,0,0,0,4,2,2,0,-2,0,0,0,2,1,2
90,2,7,0,2,0,3,10,1,0,8,0,1,0,1,0,2,-2,5,0,0,0,3,2,2,0,-4,0,0,0,-1,0,2,-6,7,0,0,0,3,1,2,0,-3,0,0,0,1,0,2,-6,6,0,0,0,1,2,2,0,-2,0,0,0,3,-1,2
91,6,11,1,1,0,3,10,1,10,9,1,0,0,0,-1,2,1,8,0,0,0,4,-1,2,7,0,0,0,0,0,3,2,4,0,0,0,0,4,2,2,4,8,0,0,0,0,0,2,7,-2,0,0,0,4,1,2,1,9,0,0,0,4,-1,2
92,6,11,0,2,0,3,11,1,8,5,0,0,0,3,4,2,1,8,0,0,0,4,0,2,7,0,0,0,0,0,4,2,4,0,0,0,0,4,3,2,3,7,0,0,0,0,1,2,7,-2,0,0,0,4,2,2,1,8,0,0,0,2,1,2
93,5,11,0,2,0,3,9,1,9,9,0,1,0,5,3,2,0,8,0,0,0,2,1,2,6,0,0,0,0,2,3,2,3,0,0,0,0,4,0,2,2,7,0,0,0,0,4,2,6,-2,0,0,0,4,0,2,0,8,0,0,0,0,4,2
94,9,7,0,2,0,4,9,1,4,9,0,1,0,0,2,2,8,-1,0,1,0,2,1,2,7,-4,0,1,0,2,0,2,2,9,0,1,0,-2,3,2,7,-3,0,0,0,3,0,2,1,5,0,0,0,-2,3,2,7,-2,0,0,0,2,2,2
95,9,2,0,2,0,5,6,1,8,-3,0,0,0,6,-2,2,1,0,0,0,0,0,-1,2,7,-8,0,0,0,4,0,2,1,0,0,0,0,2,-1,2,7,-8,0,0,0,2,1,2,7,-10,0,0,0,4,-2,2,1,1,0,0,0,0,2,2
96,6,6,0,2,0,3,10,1,-1,5,0,0,0,2,0,2,4,-2,0,0,0,4,-1,2,1,-2,0,0,0,0,3,2,1,6,0,0,0,4,2,2,4,-4,0,0,0,0,0,2,-2,7,0,0,0,4,1,2,4,-3,0,0,0,4,-1,2
97,6,11,0,2,0,5,9,1,10,9,0,1,0,1,0,2,1,8,0,0,0,3,2,2,7,0,0,0,0,-1,0,2,4,0,0,0,0,3,1,2,3,7,0,0,0,3,-1,2,7,-2,0,0,0,-1,3,2,1,9,0,0,0,3,-1,2
98,5,6,0,2,0,4,9,0,-2,10,0,1,0,-1,4,1,3,-2,0,0,0,2,2,1,0,-2,0,0,0,-1,1,1,0,6,0,0,0,2,1,1,3,-4,0,0,0,2,-1,1,-3,6,0,0,0,-2,3,1,3,-2,0,0,0,2,-1,1
99,4,4,0,2,0,5,10,1,7,-8,0,0,0,2,-1,2,0,-1,0,0,0,6,-1,2,7,-8,0,0,0,2,3,2,7,-10,0,0,0,6,2,2,0,0,0,0,0,2,0,2,7,-9,0,0,0,6,1,2,1,-1,0,0,0,6,-1,2
