
     Clock     uop p4     uop p5     uop p6     uop p7 
       170          0          3         -2          0 
         0          0          4         -2          0 
         2          0          3         -2          3 
         2          0          1         -5          3 
         0          0          3         -6          3 
         2          0         -1         -6          3 
         2          0          0         -6          3 
         0          0         -1         -6          3 
