
     Clock     uop p4     uop p5     uop p6     uop p7 
       150          0         17         16          0 
         4          0         16         16          0 
         2          0         14         12          3 
         2          0         12         10          3 
         2          0         11         10          3 
         2          0         12         10          3 
         2          0         10          9          3 
         2          0         11          9          3 
