
     Clock     uop p4     uop p5     uop p6     uop p7 
        10          1         10        -12          0 
         8          0         14         -2          0 
        10          0         -1         10          3 
        10          0          4          8          3 
         6          0         -3          7          0 
         8          0         12         16          0 
        14          1          5         -3          3 
        -6          3         15         10          3 
