
     Clock     uop p4     uop p5     uop p6     uop p7 
       214          0         12         12          0 
         2          0         10         10          0 
         4          0          8          9          3 
         2          0          8          9          3 
         4          0          6          6          3 
         2          0          6          6          3 
         4          0          6          6          3 
         2          0          6          6          3 
