
     Clock     uop p4     uop p5     uop p6     uop p7 
       142          0          9          4          0 
         2          0          8          4          0 
         2          0          1          0          3 
         2          0          2         -3          3 
         0          0          3         -1          3 
         0          0          5         -2          3 
         2          0          3         -1          3 
         0          0          5         -2          3 
