
     Clock     uop p4     uop p5     uop p6     uop p7 
        82          0          7         12          0 
         0          0         14         13          0 
         0          0          7         10          3 
         0          0         11          8          3 
         0          0         10          6          3 
         0          0         11          8          3 
         0          0         10          6          3 
         2          0         11          8          3 
