
     Clock     uop p4     uop p5     uop p6     uop p7 
        82          0          9         17          0 
         0          0         15         18          0 
        -2          0         11         12          3 
         0          0         12         15          3 
        -2          0          8         11          3 
         2          0          9         13          3 
         2          0          8         11          3 
         2          0          7         11          3 
