
     Clock     uop p4     uop p5     uop p6     uop p7 
        88          0         12         16          0 
         2          0         14         15          0 
         0          0          7         14          3 
         4          0         12         15          3 
         0          0          8         11          3 
         0          0         11         12          3 
         2          0         11         13          3 
         0          0         11         12          3 
