
     Clock     uop p4     uop p5     uop p6     uop p7 
       140          0         13         14          0 
        -2          0         16         16          0 
         0          0         13         12          3 
        -2          0         12         12          3 
         0          0         13         12          3 
        -2          0         11         10          3 
         0          0         11         10          3 
         0          0         13          9          3 
