
     Clock     uop p4     uop p5     uop p6     uop p7 
       258          0          6          9          0 
         2          0          5          9          0 
         2          0          4          6          3 
         0          0         11          7          3 
         2          0          7          2          3 
         2          0          3          3          3 
         2          0          7          2          3 
         0          0          3          3          3 
