
     Clock     uop p4     uop p5     uop p6     uop p7 
        96          0          6         13          0 
        -2          0          9         10          0 
        -2          0         10         11          3 
         0          0          3          7          3 
        -2          0          1          7          3 
         0          0          7          7          3 
         0          0          7          7          3 
         0          0          7          7          3 
