
     Clock     uop p4     uop p5     uop p6     uop p7 
         4          0         12         12          0 
         2          0         15         11          0 
         4          0         11          9          3 
         2          0         13          5          3 
         4          0         12          5          3 
         2          0         10          5          3 
         4          0         10          6          3 
         0          0         10          5          3 
