
     Clock     uop p4     uop p5     uop p6     uop p7 
       254          0         14         10          0 
         2          0         12         11          0 
         0          0         11          8          3 
         2          0         11          8          3 
         2          0         11          7          3 
         2          0          8          4          3 
         2          0          9          5          3 
         0          0         11          4          3 
