
     Clock     uop p4     uop p5     uop p6     uop p7 
        88          0         16         17          0 
         0          0         15         17          0 
         0          0         13         14          3 
         0          0         11         11          3 
         2          0         13         10          3 
        -2          0         10         10          3 
         2          0         10         10          3 
         2          0         10         10          3 
