
     Clock     uop p4     uop p5     uop p6     uop p7 
       202          0         12          6          0 
         0          0          9          6          0 
         0          0          9          1          3 
         0          0         11          6          3 
         0          0          8          6          3 
         0          0          5          2          3 
         4          0          4          2          3 
         0          0          7          3          3 
