
     Clock     uop p4     uop p5     uop p6     uop p7 
        88          0         12         14          0 
         2          0          7          9          0 
         6          0          8          8          3 
         2          0          9          8          3 
         2          0          8         10          3 
         2          0          8          9          3 
         2          0          2          8          3 
         4          0          5          7          3 
