
     Clock     uop p0     uop p1     uop p2     uop p3 
        14          4         -4          4         -1 
        12         29         -5          2         -1 
        -4          1         21          0          3 
        10          0         -2          3         -5 
         2         11          2          5         -4 
        -4         11          4         -1         -1 
        -4         -1          0         -1          2 
         8         13         -6          1          0 
