
     Clock     uop p0     uop p1     uop p2     uop p3 
         0         -1         32          6          0 
        28          2         13          6          3 
        16         15          2         -1          6 
         8         29         -4          2          2 
         4         12         -2          3         -1 
        14          2         27          5          1 
        14          9         -1          5         -3 
       -16        -18         39          5         -2 
